"callSign","Date_Time","JulianDay","Time_QC","Latitude","Longitude","Position_QC","Depth","Depth_QC","Temperature","Temperature_QC","Salinity","Salinity_QC","Type"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,177,1,14.79,1,35.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,179,1,14.69,1,35.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,181,1,14.56,1,35.89,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,183,1,14.41,1,35.86,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,185,1,14.34,1,35.85,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,187,1,14.27,1,35.84,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,189,1,14.18,1,35.83,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,191,1,14.12,1,35.81,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,193,1,14.03,1,35.8,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,195,1,13.98,1,35.79,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,197,1,13.96,1,35.79,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,199,1,13.91,1,35.78,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,201,1,13.81,1,35.77,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,203,1,13.74,1,35.76,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,205,1,13.69,1,35.75,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,207,1,13.65,1,35.74,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,209,1,13.62,1,35.74,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,210,1,13.59,1,35.73,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,212,1,13.57,1,35.73,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,214,1,13.52,1,35.72,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,216,1,13.47,1,35.71,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,218,1,13.42,1,35.7,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,220,1,13.35,1,35.69,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,222,1,13.28,1,35.68,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,224,1,13.24,1,35.67,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,226,1,13.15,1,35.66,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,228,1,13.12,1,35.66,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,230,1,13.1,1,35.65,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,232,1,13.08,1,35.65,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,234,1,13.06,1,35.64,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,236,1,13.04,1,35.64,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,238,1,12.98,1,35.63,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,240,1,12.91,1,35.62,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,242,1,12.83,1,35.61,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,244,1,12.77,1,35.6,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,246,1,12.72,1,35.59,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,248,1,12.7,1,35.59,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,250,1,12.68,1,35.58,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,252,1,12.63,1,35.58,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,254,1,12.6,1,35.57,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,256,1,12.58,1,35.57,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,258,1,12.5,1,35.56,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,260,1,12.41,1,35.54,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,262,1,12.38,1,35.54,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,264,1,12.33,1,35.53,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,266,1,12.28,1,35.52,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,268,1,12.26,1,35.52,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,270,1,12.24,1,35.51,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,272,1,12.13,1,35.5,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,274,1,12.05,1,35.48,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,276,1,11.97,1,35.47,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,278,1,11.9,1,35.46,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,280,1,11.85,1,35.45,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,282,1,11.8,1,35.45,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,284,1,11.74,1,35.44,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,286,1,11.72,1,35.43,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,288,1,11.7,1,35.43,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,290,1,11.69,1,35.43,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,292,1,11.68,1,35.42,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,294,1,11.66,1,35.42,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,296,1,11.6,1,35.41,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,298,1,11.56,1,35.41,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,300,1,11.49,1,35.4,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,302,1,11.42,1,35.39,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,304,1,11.4,1,35.38,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,306,1,11.37,1,35.38,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,308,1,11.35,1,35.38,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,310,1,11.31,1,35.37,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,312,1,11.28,1,35.37,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,314,1,11.26,1,35.37,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,316,1,11.23,1,35.36,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,318,1,11.2,1,35.36,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,320,1,11.18,1,35.35,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,322,1,11.15,1,35.35,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,324,1,11.11,1,35.34,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,326,1,11.06,1,35.34,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,328,1,11.03,1,35.33,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,330,1,11,1,35.33,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,332,1,10.96,1,35.32,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,334,1,10.94,1,35.32,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,335,1,10.91,1,35.31,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,337,1,10.88,1,35.31,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,339,1,10.81,1,35.3,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,341,1,10.78,1,35.3,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,343,1,10.76,1,35.3,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,345,1,10.75,1,35.3,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,347,1,10.68,1,35.29,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,349,1,10.61,1,35.28,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,351,1,10.54,1,35.26,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,353,1,10.51,1,35.26,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,355,1,10.43,1,35.25,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,357,1,10.33,1,35.24,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,359,1,10.26,1,35.23,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,361,1,10.21,1,35.22,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,363,1,10.16,1,35.21,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,365,1,10.1,1,35.2,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,367,1,10.03,1,35.19,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,369,1,9.98,1,35.18,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,371,1,9.96,1,35.18,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,373,1,9.9,1,35.18,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,375,1,9.86,1,35.17,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,377,1,9.84,1,35.17,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,379,1,9.79,1,35.16,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,381,1,9.74,1,35.15,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,383,1,9.69,1,35.15,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,385,1,9.68,1,35.15,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,387,1,9.67,1,35.14,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,389,1,9.64,1,35.14,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,391,1,9.62,1,35.14,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,393,1,9.61,1,35.14,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,395,1,9.59,1,35.13,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,397,1,9.57,1,35.13,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,399,1,9.52,1,35.13,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,401,1,9.5,1,35.12,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,403,1,9.5,1,35.12,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,405,1,9.49,1,35.12,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,407,1,9.46,1,35.12,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,409,1,9.44,1,35.12,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,411,1,9.42,1,35.11,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,413,1,9.4,1,35.11,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,415,1,9.37,1,35.11,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,417,1,9.35,1,35.1,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,419,1,9.31,1,35.1,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,421,1,9.27,1,35.09,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,423,1,9.23,1,35.09,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,425,1,9.16,1,35.08,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,427,1,9.1,1,35.08,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,429,1,9.09,1,35.07,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,431,1,9.09,1,35.07,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,433,1,9.05,1,35.07,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,435,1,9.02,1,35.06,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,437,1,9.01,1,35.06,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,439,1,8.94,1,35.06,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,441,1,8.84,1,35.04,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,443,1,8.83,1,35.04,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,445,1,8.8,1,35.04,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,447,1,8.78,1,35.04,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,449,1,8.77,1,35.04,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,450,1,8.77,1,35.04,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,452,1,8.76,1,35.04,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,454,1,8.75,1,35.03,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,456,1,8.73,1,35.03,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,458,1,8.71,1,35.03,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,460,1,8.68,1,35.03,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,462,1,8.67,1,35.03,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,464,1,8.66,1,35.02,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,466,1,8.66,1,35.02,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,468,1,8.64,1,35.02,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,470,1,8.6,1,35.02,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,472,1,8.59,1,35.02,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,474,1,8.56,1,35.01,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,476,1,8.52,1,35.01,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,478,1,8.5,1,35.01,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,480,1,8.48,1,35.01,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,482,1,8.45,1,35,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,484,1,8.38,1,35,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,486,1,8.36,1,35,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,488,1,8.34,1,34.99,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,490,1,8.33,1,34.99,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,492,1,8.31,1,34.99,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,494,1,8.29,1,34.99,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,496,1,8.24,1,34.99,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,498,1,8.19,1,34.98,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,500,1,8.17,1,34.98,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,502,1,8.14,1,34.98,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,504,1,8.13,1,34.98,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,506,1,8.13,1,34.98,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,508,1,8.12,1,34.98,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,510,1,8.1,1,34.97,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,512,1,8.09,1,34.97,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,514,1,8.07,1,34.97,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,516,1,8.04,1,34.97,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,518,1,7.99,1,34.96,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,520,1,7.96,1,34.96,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,522,1,7.93,1,34.96,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,524,1,7.92,1,34.95,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,526,1,7.89,1,34.95,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,528,1,7.86,1,34.95,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,530,1,7.82,1,34.95,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,532,1,7.79,1,34.94,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,534,1,7.79,1,34.94,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,536,1,7.76,1,34.94,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,538,1,7.73,1,34.94,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,540,1,7.71,1,34.94,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,542,1,7.68,1,34.94,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,544,1,7.65,1,34.94,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,546,1,7.6,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,548,1,7.58,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,550,1,7.57,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,552,1,7.54,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,554,1,7.51,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,556,1,7.47,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,558,1,7.46,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,559,1,7.45,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,561,1,7.41,1,34.93,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,563,1,7.4,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,565,1,7.39,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,567,1,7.38,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,569,1,7.37,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,571,1,7.38,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,573,1,7.36,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,575,1,7.34,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,577,1,7.33,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,579,1,7.32,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,581,1,7.3,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,583,1,7.25,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,585,1,7.24,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,587,1,7.23,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,589,1,7.21,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,591,1,7.2,1,34.92,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,593,1,7.18,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,595,1,7.19,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,597,1,7.16,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,599,1,7.13,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,601,1,7.13,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,603,1,7.12,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,605,1,7.1,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,607,1,7.09,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,609,1,7.07,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,611,1,7.05,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,613,1,7.02,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,615,1,6.99,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,617,1,6.96,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,619,1,6.95,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,621,1,6.94,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,623,1,6.94,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,625,1,6.92,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,627,1,6.88,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,629,1,6.86,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,631,1,6.85,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,633,1,6.83,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,635,1,6.82,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,637,1,6.82,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,639,1,6.81,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,641,1,6.8,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,643,1,6.79,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,645,1,6.78,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,647,1,6.75,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,649,1,6.72,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,651,1,6.7,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,653,1,6.68,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,655,1,6.65,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,657,1,6.63,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,659,1,6.62,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,661,1,6.62,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,663,1,6.61,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,664,1,6.62,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,666,1,6.62,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,668,1,6.61,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,670,1,6.59,1,34.91,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,672,1,6.54,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,674,1,6.52,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,676,1,6.49,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,678,1,6.47,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,680,1,6.46,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,682,1,6.45,1,34.9,1,"Float"
"Q4901044","7/17/2010",2455395.346,1,27.705,-86.29,1,684,1,6.43,1,34.9,1,"Float"
